keyvar;school;type_sch;sec_lev;respnum;v01;v02;v03;v04;v05;v0601;v0602;v0603;v0604;v0605;v0606;v0607;v0607a;v07;v080;v081;v082;v083;v084;v085;v08a;v090;v091;v092;v093;v09a;v1001;v1002;v1003;v1004;v1005;v1006;v11;v12;v130;v131;v132;v133;v13a;v140;v141;v142;v143;v14a;v150;v151;v152;v153;v15a;v160;v161;v162;v163;v16a;v170;v171;v172;v173;v17a;v18;v19;v20;v21;v2201;v2202;v2203;v2204;v2205;v2206;v2207;v2207a;v23;v240;v241;v242;v243;v25;v26;v27;v28a0;v28a1;v28a2;v28b0;v28b1;v28b2;v28c0;v28c1;v28c2;v2901;v2902;v2903;v2904;v30;v31;v32;v33;v34;v35;v360;v361;v37;v37_1;v37a;v37a1;v37b;v37b1;v38;v3901;v3902;v3903;v3904;v3905;v3906;v3907;v3908;v4001;v4002;v4003;v4004;v41;v42;v43;v44;v4501;v4502;v4503;v4504;v4505;v4506;v4507;v4508;v4509;v46;v47;v48;v48a;v49;v49a;v50;v50a;v5101;v5102;v5103;v5104;v5105;v5201;v5202;v5203;v5301;v5302;v5303;v5304;v5305;v5306;v54;v54a;v54b;v55;v55a;v55b;v56;v56a;v56b;v57;v57a;v57b;v58;v58a;v58b;v59;v59a;v59b;v60;v60a;v60b;del_ern;crime_types;unsafe_nh;ethnicity;dutch;surinam_antillian;moroccan_turkish
3015;19;71;0;1971014;1;4;5;2;1;1;1;1;1;1;2;2; ;1;1;0;0;0;0;0;0;1;0;0;0;0;1;1;1;1;1;2;3;3;5;6;0;0;0;2;8;0;0;0;6;10;0;0;beste vriendin.;1;2;0;0;0;1;7;0;0;0;1;1;1;5;1;1;1;1;1;2;2; ;4;1;7;0;0;1;1;10;1; ; ;1; ; ;1;3; ;0;0;1;1;8;2;2;8;5;2;1;0;2;2; ; ; ; ;5;1;1;3;1;1;1;3;1;4;2;5;3;2;2;4;3;1;2;1;5;5;5;3;3;5;2;1;1; ;1; ;2;9;1;1;2;3;1;4;4;4;2;5;5;3;7;4;1; ;1;9; ;9;1; ;1;2;3;1;1; ;1;1; ;1;1; ;1;0; ;1,8;1;1;0;0
3019;19;72;0;1972003;1;4;2;3;4;2;2;1;1;2;2;2; ;3;4;5;0;0;0;0;0;2;0;0;0;0;2;1;1;1;2;2;4;5;4;0;0;0;0;2;0;0;0;0;6;0;0;0;0;2;3;0;0;0;2;0;0;0;0;3;3;3;3;1;2;1;1;1;1;2; ;4;7;0;0;0;2;2;10;1; ; ;1; ; ;3; ; ;0;0;0;1;3;2;5;8;5;2;1;0;2;2; ; ; ; ;3;1;1;2;2;1;1;3;1;5;5;5;5;2;2;3;3;3;5;3;3;3;3;4;4;2;2;3;1; ;1; ;1; ;1;2;2;2;1;4;4;4;3;4;5;4;6;4;1; ;1;1; ;1;1; ;1;1; ;1;1; ;1;1; ;1;1; ;1;0;0;2,8;1;1;0;0
3020;19;72;0;1972004;1;5;5;3;1;1;2;2;1;1;1;2; ;1;1;0;0;0;0;0;0;1;0;0;0;0;1;2;1;1;1;1;1;5;4;7;10;0;naar de meester gaan;1;0;0;0;0;1;0;0;0;0;3;5;0;0;0;1;6;7;0;0;1;1;1;3;1;2;1;1;1;1;2; ;5;5;9;0;0;2;2;11;1; ; ;1; ; ;0; ; ;0;0;0;0;6;1;2;8;5;2;1;0;2;2; ; ; ; ;1;3;2;1;3;2;1;3;4;4;3;2;5;2;2;3;2;2;2;2;3;5;5;5;5;5;2;1;1; ;1; ;1; ;1;1;2;3;1;4;4;4;2;3;5;2;7;3;2;8;2;1; ;1;1; ;1;1; ;1;1; ;1;1; ;1;1; ;1;0;1;1;1;1;0;0
3021;19;72;0;1972005;2;4;4;2;1;1;1;1;1;2;1;2; ;1;1;0;0;0;0;0;0;1;0;0;0;0;1;1;1;1;1;1;1;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;1;1;5;2;1;1;1;1;1;2; ;2;6;0;0;0;2;2;11;1; ; ;1; ; ;1; ; ;1;0;0;0;3;2;2;8;8;2;1;0;2;2; ; ; ; ;1;5;1;3;1;1;3;5;3;5;3;5;4;2;1;3;3;3;4;3;2;1;3;3;5;1;3;1;1; ;1; ;1; ;1;1;2;3;2;4;4;4;2;4;1;3;5;1;1; ;1;1; ;1;1; ;1;1; ;1;1; ;1;1; ;1;1; ;1;0;0;3,4;1;1;0;0
3022;19;72;0;1972006;2;4;4;2;1;1;1;1;1;1;1;2; ;1;1;0;0;0;0;0;0;1;0;0;0;0;1;1;1;1;1;1;1;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;1;1;1;2;1;1;1;1;1;2; ;2;6;0;0;0;2;2;11;1; ; ;1; ; ;1; ; ;1;0;1;0;8;2;2;8;3;2;1;0;2;2; ; ; ; ;5;2;1;3;3;1;1;4;1;4;3;5;5;2;1;3;3;3;4;2;3;4;5;5;4;2;3;2;1; ;1; ;1; ;1;1;2;3;3;4;3;4;2;4;4;2;5;2;1; ;1;1; ;1;1; ;1;2;99;2;1; ;1;1; ;1;1; ;1;0;1;2;1;1;0;0
3023;19;72;0;1972007;1;5;3;3;2;1;1;1;1;1;1;2; ;1;1;0;0;0;0;0;0;9;9;9;9;in Nijmegen;1;1;1;1;1;1;3;2;10;0;0;0;schoppen en slaan;8;0;0;0;0;2;0;0;0;0;2;0;0;0;0;3;0;0;0;0;6;3;3;6;1;1;1;1;1;1;2; ;2;8;0;0;0;2;2;11;1; ; ;2; ; ;1; ; ;0;0;1;0;6;2;2;3;2;2;16;0;2;2; ; ; ; ;2;3;3;2;1;1;1;5;4;4;2;1;2;2;2;2;3;5;2;1;1;5;5;4;3;5;3;3;1; ;1; ;1; ;3;3;2;3;1;4;4;4;1;5;7;1;4;7;1; ;1;1; ;1;2;10;1;1; ;1;1; ;1;1; ;1;1; ;1;0;1;1,6;4;0;0;0
3024;19;72;0;1972008;1;5;4;3;2;2;1;1;1;2;1;2; ;2;2;4;10;0;0;0;bij mijn pony;2;0;0;0;0;1;1;1;1;1;1;1;4;5;9;10;0;schop terug;11;0;0;0;vocht terug;1;2;0;0;0;1;2;3;0;0;2;0;0;0;0;3;3;3;2;1;1;1;1;1;1;2; ;3;9;0;0;0;3;2;12;1; ; ;2; ; ;3; ; ;0;0;0;1;8;2;2;8;2;9;1;0;1;1; ; ; ; ;1;2;2;4;1;1;2;5;1;3;1;5;1;1;3;3;2;5;5;5;5;5;5;5;5;5;2;1;1; ;1; ;2;1;3;3;3;3;1;4;1;4;1;1;4;1;7;7;1; ;1;1; ;1;1; ;1;2;10;1;1; ;1;2;9;9;1; ;1;1;2;1;1;1;0;0
3026;19;72;0;1972010;1;5;3;3;1;9;9;9;9;9;9;9; ;1;7;10;0;0;0;0;naar huis op fiets;2;3;5;0;0;2;3;1;1;3;2;3;4;5;9;10;0;voor zichzelf opkome;99;99;99;99;99999999999999999998;3;7;8;0;0;2;0;0;0;0;2;0;0;0;0;3;3;3;6;9;9;9;9;9;9;9; ;1;8;0;0;0;2;2;11;1; ; ;1; ; ;3; ; ;0;1;0;0;8;2;2;8;2;2;1;0;1;1; ; ; ; ;2;1;1;3;2;1;2;3;3;3;5;2;4;1;3;4;3;4;9;9;9;9;9;9;9;9;1;1;1; ;1; ;1; ;9;9;9;9;9;4;3;4;3;5;6;9;7;7;9; ;9;9; ;9;9; ;9;9; ;9;9; ;9;9; ;9;9; ;9;-99; ; ;1;1;0;0
3027;19;72;0;1972011;2;5;4;2;1;1;1;1;1;1;1;2; ;1;1;0;0;0;0;0;0;1;0;0;0;0;1;1;1;1;1;1;1;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;1;1;1;1;1;1;1;1;1;2; ;3;4;0;0;0;3;2;12;1; ; ;1; ; ;3; ; ;0;1;0;0;3;2;2;8;2;5;1;0;1;1; ; ; ; ;1;1;1;2;1;1;1;5;1;2;3;9;3;1;2;4;2;5;5;5;5;3;1;3;1;1;3;3;1; ;1; ;2;11;1;1;2;3;2;4;1;4;2;1;6;1;7;6;1; ;1;2;12;2;1; ;1;2;11;1;2;11;2;1; ;1;2;99;1;1;4;4,2;1;1;0;0
3028;19;72;0;1972012;2;5;2;3;2;2;1;1;1;1;1;2; ;2;4;0;0;0;0;0;0;1;0;0;0;0;2;1;1;1;2;1;3;2;4;0;0;0;0;3;0;0;0;0;1;0;0;0;0;3;0;0;0;0;9;0;0;0;0;1;1;1;4;3;2;2;2;2;2;2; ;4;5;0;0;0;1;2;11;1; ; ;1; ; ;0; ; ;0;0;0;0;7;2;2;7;2;2;1;0;1;1; ; ; ; ;1;2;5;3;3;1;1;5;5;5;5;5;5;1;2;3;3;1;3;2;1;5;5;5;5;5;2;1;2;9;1; ;2;1;1;2;9;1;3;4;3;4;2;1;7;1;7;5;1; ;1;2;99;9;1; ;1;1; ;1;1; ;1;1; ;1;2;99;9;1;2;1;1;1;0;0
4004;56;11;3;5611304;2;5;5;2;2;2;1;2;2;2;1;2; ;2;2;3;0;0;0;0;0;3;0;0;0;0;9;9;9;2;2;9;4;3;4;5;0;0;0;11;0;0;0;ZELFMOORDGEDACHTEN;6;0;0;0;0;3;5;0;0;0;2;0;0;0;0;4;4;3;7;1;1;1;1;1;1;2; ;1;1;0;0;0;1;1;12;1; ; ;0; ; ;3; ; ;0;0;0;1;1;1;1;4;3;5;2;0;2;2; ; ; ; ;1;2;1;3;2;1;1;3;1;5;5;5;1;2;1;3;3;5;5;5;5;1;1;1;5;1;1;1;1; ;1; ;1; ;1;1;2;3;2;3;3;4;4;2;6;1;5;3;1; ;1;1; ;1;1; ;1;2;11;2;1; ;1;2;12;1;1; ;1;1;2;4,2;4;0;0;0
4005;56;11;3;5611305;2;5;5;3;1;1;1;1;1;5;2;2; ;5;10;0;0;0;0;0;OVERAL;1;0;0;0;0;2;1;1;1;1;2;2;5;10;0;0;0;DREIGEN MET SLAAN;8;0;0;0;0;5;0;0;0;0;2;5;0;0;0;9;0;0;0;HET IS NIET ZO ERG;3;2;3;6;2;1;1;1;1;2;2; ;9;6;0;0;0;2;2;12;1; ; ;0; ; ;0; ; ;0;0;0;0;6;8;5;5;5;2; ; ;1;1; ; ; ; ;2;2;3;2;1;1;2;3;1;4;2;5;2;2;1;3;3;1;4;1;2;4;5;3;4;4;2;2;1; ;1; ;2;12;1;1;1;3;2;3;3;4;3;7;4;5;7;4;1; ;1;1; ;1;1; ;1;2;11;9;1; ;1;1; ;1;1; ;1;0;1;2; ; ; ; 
4006;56;11;3;5611306;1;4;4;3;1;1;1;1;1;1;1;2; ;1;1;0;0;0;0;0;0;1;0;0;0;0;1;1;1;1;1;1;1;1;1;9;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;1;1;4;2;1;2;1;1;2;2; ;9;9;0;0;0;2;2;13;1; ; ;0; ; ;0; ; ;0;0;0;0;1;1;1;8;2;2;1;3;1;1; ; ; ; ;1;1;1;3;2;1;2;3;1;5;5;5;5;2;1;3;3;1;5;1;3;3;3;3;4;3;2;2;2;11;1; ;2;11;1;9;9;9;9;2;3;4;3;1;1;1;7;2;1; ;1;1; ;1;1; ;1;2;11;1;1; ;1;1; ;1;1; ;1;0;1;2,8;1;1;0;0
4009;56;11;3;5611309;1;5;5;1;2;4;1;1;1;2;1;2; ;2;3;0;0;0;0;0;0;1;0;0;0;0;1;1;1;1;3;1;4;2;9;0;0;0;0;7;0;0;0;0;8;0;0;0;0;5;0;0;0;0;2;0;0;0;0;1;1;6;5;2;1;1;1;1;1;2; ;3;2;0;0;0;2;2;12;1; ; ;0; ; ;3; ; ;0;1;0;0;8;2;2;6;2;2;4;0;5;5;LUTHERS; ; ; ;5;1;1;2;1;1;1;3;1;3;5;5;3;2;1;2;3;2;3;1;1;5;9;3;5;3;2;1;2;12;1; ;1; ;1;2;2;3;1;4;3;4;5;3;7;5;7;6;2;7;1;2;10;1;1; ;1;1; ;1;1; ;1;1; ;1;1; ;1;0;2;2;2;0;1;0
4010;56;11;3;5611310;1;4;5;3;2;4;2;2;1;2;3;1;RUZIE;2;3;0;0;0;0;0;0;1;0;0;0;0;2;1;2;1;2;2;3;6;2;5;0;0;0;2;3;5;6;0;3;6;8;0;0;5;0;0;0;0;2;0;0;0;0;5;6;3;4;2;1;1;1;2;2;2; ;3;1;0;0;0;1;1;13;1; ; ;0; ; ;0; ; ;0;0;0;0;1;1;3;8;2;2;1;0;1;1; ; ; ; ;1;2;1;2;1;1;1;1;1;2;3;5;1;2;2;3;3;1;1;1;1;5;3;5;5;5;2;1;1; ;1; ;1; ;1;2;1;3;1;3;2;4;6;1;6;6;7;3;2;11;1;1; ;1;1; ;1;2;9;1;1; ;1;1; ;1;1; ;1;0;2;1,4;1;1;0;0
4013;56;11;3;5611313;2;4;3;3;1;1;1;1;1;1;1;2; ;1;1;0;0;0;0;0;0;1;0;0;0;0;1;1;1;1;1;1;1;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;99;99;99;99;0;1;0;0;0;0;1;1;1;5;2;1;1;2;9;2;2; ;3;6;9;0;0;2;2;13;1; ; ;0; ; ;0; ; ;0;0;0;0;1;1;1;7;2;3;1;0;1;1; ; ; ; ;1;2;3;2;1;1;2;3;1;9;2;9;9;2;2;3;3;5;5;5;5;2;3;3;5;2;3;2;1; ;1; ;2;12;1;2;1;2;2;3;4;4;4;3;3;3;4;5;1; ;1;1; ;1;2;12;9;1; ;1;2;12;9;2;13;9;1; ;1;1;3;3;1;1;0;0
4015;56;11;3;5611315;2;5;5;2;1;1;1;1;1;1;1;2; ;1;1;0;0;0;0;0;0;1;0;0;0;0;1;1;1;1;1;1;1;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;1;1;4;2;2;1;1;1;2;2; ;1;1;0;0;0;1;1;12;1; ; ;1; ; ;1;3; ;0;0;1;1;3;2;2;8;2;2;1;0;2;2; ; ; ; ;3;2;3;3;3;1;2;3;2;5;5;5;5;2;2;3;3;1;3;2;5;3;5;5;5;5;2;2;1; ;1; ;1; ;2;3;1;3;2;3;4;4;2;1;5;2;3;3;1; ;1;1; ;1;1; ;1;1; ;1;1; ;1;1; ;1;1; ;1;0;0;1,4;1;1;0;0
5001;26;81;0;2681001;2;3;5;2;1;2;1;1;1;1;1;2; ;1;1;0;0;0;0;0;0;1;0;0;0;0;1;1;1;1;1;1;1;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;5;0;0;0;1;0;0;0;0;6;1;1;5;2;2;1;1;1;4;2; ;4;8;0;0;0;2;2;11;1; ; ;1; ; ;1;3; ;1;1;0;0;8;2;2;8;2;2;1;0;2;2; ; ; ; ;3;3;1;2;2;1;1;5;1;3;4;3;5;2;2;2;3;2;3;1;1;5;5;4;5;4;3;2;1; ;1; ;1; ;2;2;2;3;3;4;3;4;4;2;5;3;7;5;1; ;1;1; ;1;1; ;1;1; ;1;1; ;1;1; ;1;1; ;1;0;0;1,4;1;1;0;0
5005;26;81;0;2681005;2;5;5;2;1;1;2;1;1;1;1;2; ;1;1;0;0;0;0;0;0;1;0;0;0;0;1;2;1;1;1;1;1;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;1;1;5;2;1;1;1;2;1;2; ;1;1;0;0;0;1;1;12;1; ; ;1; ; ;1; ; ;1;0;0;0;8;2;2;8;3;2;1;0;2;2; ; ; ; ;3;2;2;4;1;1;1;4;1;5;2;5;3;2;2;3;2;2;4;1;1;5;9;5;3;5;2;2;1; ;1; ;2;12;2;1;2;2;2;3;2;4;2;1;6;2;7;5;1; ;1;1; ;1;1; ;1;2;4;1;1; ;1;1; ;1;1; ;1;0;1;1,5;1;1;0;0
5006;26;81;0;2681006;2;5;5;1;1;1;1;1;1;1;1;2; ;1;1;0;0;0;0;0;0;1;0;0;0;0;1;1;1;1;1;1;1;1;1;5;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;1;1;1;2;1;1;1;1;1;2; ;3;1;0;0;0;3;2;12;1; ; ;1; ; ;1;3; ;2;1;0;0;5;2;2;2;3;5;1;0;2;2; ; ; ; ;5;3;2;2;1;1;3;5;1;5;5;5;5;2;1;2;2;3;5;1;1;4;5;5;5;4;3;1;1; ;1; ;2;8;1;1;3;2;2;4;4;4;5;1;6;5;7;7;1; ;1;1; ;1;1; ;1;1; ;1;2;11;2;2;7;1;1; ;1;1;2;1,4;1;1;0;0
5009;26;81;0;2681009;2;4;5;3;1;1;1;1;1;1;1;2; ;1;1;0;0;0;0;0;0;1;0;0;0;0;1;1;1;1;1;1;1;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;1;1;4;2;2;1;1;1;2;2; ;4;9;0;0;0;2;2;11;1; ; ;1; ; ;3; ; ;0;0;0;1;6;2;2;8;2;2;1;0;2;2; ; ; ; ;5;2;1;2;1;1;3;3;1;3;5;5;5;2;2;3;3;2;2;2;1;4;5;5;5;5;3;2;1; ;1; ;1; ;1;1;2;3;1;4;4;4;4;2;7;1;5;3;1; ;1;1; ;1;1; ;1;1; ;1;1; ;1;1; ;1;1; ;1;0;0;1,2;1;1;0;0
5010;26;81;0;2681010;2;4;5;1;1;1;1;1;1;1;1;2; ;1;1;0;0;0;0;0;0;1;0;0;0;0;1;1;1;1;1;1;1;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;1;1;5;1;1;1;1;1;1;2; ;1;1;0;0;0;1;1;11;1; ; ;1; ; ;3; ; ;0;0;0;1;6;2;2;8;2;2;1;0;2;2; ; ; ; ;4;2;2;2;1;1;1;3;1;5;4;5;2;2;1;3;3;2;2;1;3;4;5;5;5;4;1;2;1; ;1; ;1; ;1;1;2;3;1;4;4;4;4;2;2;1;5;3;1; ;1;1; ;1;1; ;1;1; ;1;1; ;1;1; ;1;1; ;1;0;0;1,4;1;1;0;0
5011;26;81;0;2681011;1;5;5;2;1;1;1;1;1;1;1;2; ;1;1;0;0;0;0;0;0;1;0;0;0;0;1;1;1;1;1;1;1;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;1;1;5;1;1;1;1;1;1;2; ;1;1;0;0;0;1;1;12;1; ; ;2; ; ;0; ; ;0;0;0;0;1;1;1;8;5;2;1;0;2;2; ; ; ; ;1;2;1;3;2;1;1;1;1;5;5;5;2;2;2;4;3;1;3;1;2;4;5;3;5;5;2;2;1; ;1; ;1; ;3;2;1;3;2;4;4;4;1;2;2;2;4;3;1; ;1;1; ;1;1; ;1;2;9;1;1; ;1;1; ;1;1; ;1;0;1;1,6;1;1;0;0
5013;26;81;0;2681013;1;4;5;3;1;2;1;1;1;1;1;2; ;1;1;0;0;0;0;0;0;3;0;0;0;0;1;1;1;1;1;1;1;1;5;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;6;1;1;6;2;1;1;1;1;1;2; ;3;9;0;0;0;2;2;12;1; ; ;1; ; ;0; ; ;0;0;0;0;8;2;2;8;5;2;1;0;2;2; ; ; ; ;5;2;1;3;2;1;1;4;1;5;3;5;3;2;1;3;3;2;3;1;3;5;5;5;5;5;2;2;1; ;1; ;1; ;1;1;1;3;1;4;4;4;3;2;7;1;7;3;1; ;1;1; ;1;1; ;1;1; ;1;1; ;1;1; ;1;1; ;1;0;0;1;1;1;0;0
5023;26;81;0;2681023;1;5;5;3;1;2;1;1;1;1;1;2; ;1;1;0;0;0;0;0;0;1;0;0;0;0;1;1;1;1;1;1;1;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;9;0;0;iedereen;1;0;0;0;0;6;1;1;7;2;1;1;2;1;1;2; ;1;1;0;0;0;1;1;11;1; ; ;1; ; ;1; ; ;0;0;2;0;8;2;2;8;3;2;1;0;2;2; ; ; ; ;5;1;2;3;1;2;1;4;1;5;5;5;1;2;2;4;3;3;4;1;1;5;2;5;5;3;2;2;1; ;1; ;2;7;1;1;2;3;2;4;4;4;3;2;4;1;7;4;1; ;1;1; ;1;1; ;1;1; ;1;1; ;1;1; ;1;1; ;1;0;0;2;1;1;0;0
5024;26;81;0;2681024;2;4;5;1;1;1;1;1;1;1;1;2; ;1;1;0;0;0;0;0;0;1;0;0;0;0;1;1;1;1;1;1;1;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;1;1;5;2;1;1;1;1;1;2; ;2;8;0;0;0;3;3;12;1; ; ;1; ; ;1;3; ;0;0;2;1;8;2;2;8;2;2;1;0;2;2; ; ; ; ;3;2;2;3;2;1;1;3;1;5;5;5;2;2;2;3;2;2;5;1;3;4;5;3;5;3;3;1;1; ;1; ;2;6;1;1;2;2;2;4;4;4;3;2;6;2;6;5;1; ;1;1; ;1;1; ;1;2;6;1;1; ;1;1; ;1;1; ;1;0;1;2;1;1;0;0
5025;26;81;0;2681025;1;4;5;2;1;1;1;1;1;1;1;2; ;1;1;0;0;0;0;0;0;1;0;0;0;0;1;1;1;1;1;1;1;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;1;1;5;1;1;1;2;2;2;2; ;4;1;0;0;0;1;1;12;1; ; ;1; ; ;1; ; ;0;0;2;0;8;2;2;8;2;2;1;0;1;1; ; ; ; ;3;2;2;4;1;1;1;3;1;5;3;5;1;9;2;3;3;2;5;3;5;2;5;4;5;5;2;2;2;12;1; ;2;10;1;1;2;1;2;4;4;4;3;4;3;1;6;5;1; ;1;1; ;1;1; ;1;1; ;1;1; ;1;1; ;1;1; ;1;0;0;1,8;1;1;0;0
5026;26;81;0;2681026;1;4;5;3;1;1;2;1;1;1;1;2; ;1;1;0;0;0;0;0;0;5;0;0;0;0;1;2;1;1;1;1;1;1;5;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;1;1;5;2;2;1;2;2;2;2; ;4;7;0;0;0;2;2;12;1; ; ;1; ; ;1;3; ;0;0;1;1;8;2;2;8;3;2;1;0;2;2; ; ; ; ;5;2;1;3;1;1;1;2;1;5;4;4;3;2;1;4;3;1;2;1;1;4;9;4;3;4;2;1;2;12;1; ;2;12;1;1;2;3;3;4;4;4;2;2;3;3;5;3;2;12;2;1; ;1;1; ;1;1; ;1;1; ;1;1; ;1;1; ;1;0;1;2,25;1;1;0;0
5031;26;71;0;2671002;2;4;5;1;1;1;1;1;1;1;1;2; ;1;1;0;0;0;0;0;0;1;0;0;0;0;1;1;1;1;1;1;1;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;1;1;2;1;1;1;1;1;2;2; ;4;6;0;0;0;2;2;11;1; ; ;1; ; ;1;3; ;1;1;0;0;8;2;2;8;2;2;1;0;2;2; ; ; ; ;5;1;1;3;1;1;3;5;1;9;1;9;9;2;2;3;3;1;5;1;1;5;5;5;5;5;3;1;1; ;1; ;1; ;0;2;2;2;2;4;4;4;1;1;5;1;3;4;1; ;1;1; ;1;1; ;1;2;99;9;1; ;1;1; ;1;1; ;1;0;1;1;1;1;0;0
5032;26;71;0;2671003;2;3;5;4;4;3;2;1;1;2;1;2; ;7;4;6;0;0;0;0;0;6;0;0;0;ophet trapveld;3;2;1;2;4;2;4;3;5;8;0;0;0;3;5;6;7;0;3;4;6;0;0;5;0;0;0;0;2;0;0;0;0;5;5;3;5;1;1;1;1;1;1;2; ;2;5;6;0;0;3;3;11;1;4; ;1; ; ;1; ; ;0;0;2;2;8;2;5;4;2;2;1;0;3;3; ; ; ; ;3;1;1;4;1;1;1;1;1;2;1;5;1;2;2;3;4;5;1;1;1;1;5;4;5;1;2;3;1; ;1; ;2;9;0;2;1;3;2;3;2;4;1;3;7;2;7;4;2;8;1;2;6;1;1; ;1;1; ;1;2;11;2;1; ;1;1; ;1;1;3;2,8;1;1;0;0
5034;26;71;0;2671005;1;4;3;1;1;1;1;1;1;1;1;2; ;1;1;0;0;0;0;0;0;1;0;0;0;0;1;1;1;1;1;1;1;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;1;1;1;5;1;1;1;1;1;2; ;1;1;0;0;0;1;1;11;1; ; ;1; ; ;1;3; ;1;1;0;0;8;2;2;3;5;2;1;0;3;3; ; ; ; ;6;2;2;4;3;1;3;5;1;5;5;5;5;2;2;3;3;1;5;1;1;5;5;5;5;5;3;1;1; ;1; ;1; ;1;3;2;3;2;4;4;4;2;3;3;3;7;3;1; ;1;1; ;1;1; ;1;1; ;1;1; ;1;1; ;1;1; ;1;0;0;1;1;1;0;0
5039;26;71;0;2671010;1;4;5;3;1;1;1;1;1;1;1;2; ;1;1;0;0;0;0;0;0;1;0;0;0;0;1;1;1;1;1;1;1;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;1;1;5;1;1;1;1;1;1;2; ;1;1;0;0;0;1;1;11;1; ; ;1; ; ;1; ; ;1;0;0;0;8;2;2;8;2;2;1;0;3;3; ; ; ; ;5;2;1;2;1;1;1;1;1;5;4;5;2;2;2;3;3;1;4;1;1;4;5;5;5;5;2;1;1; ;1; ;2;10;1;1;1;2;1;4;4;4;5;4;3;2;7;3;1; ;1;1; ;1;1; ;1;1; ;1;1; ;1;1; ;1;1; ;1;0;0;1,2;1;1;0;0
5040;26;71;0;2671011;1;4;3;5;3;3;1;1;1;3;1;1;met mijn schoenen;7;2;4;10;0;0;0;thuis op straat;3;0;0;0;0;2;1;1;1;2;1;4;6;5;0;0;0;0;6;0;0;0;0;10;0;0;0;vriendinnen op ander;3;5;0;0;0;2;0;0;0;0;3;3;2;5;1;1;1;1;1;1;2; ;1;1;0;0;0;1;1;11;1; ; ;1; ; ;1; ; ;1;0;0;0;8;2;2;8;5;2;1;0;2;2; ; ; ; ;5;2;2;3;1;1;1;4;4;4;5;5;1;2;1;3;3;5;5;5;1;3;3;4;3;5;2;1;1; ;1; ;1; ;1;1;1;3;1;4;4;4;3;2;7;5;7;6;1; ;1;1; ;1;1; ;1;1; ;1;1; ;1;1; ;1;1; ;1;0;0;2,4;1;1;0;0
5043;26;71;0;2671014;2;4;5;3;2;2;1;1;1;1;1;2; ;1;1;0;0;0;0;0;0;6;0;0;0;bij mijn broer;1;1;1;1;1;1;1;1;9;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;5;0;0;0;1;0;0;0;0;1;1;1;4;1;1;2;1;1;1;2; ;4;6;0;0;0;2;2;11;1; ; ;1; ; ;1; ; ;1;0;1;0;8;2;2;8;2;3;1;0;2;2; ; ; ; ;3;3;3;3;1;1;2;3;1;5;5;5;5;2;2;3;3;3;4;2;5;4;4;4;4;5;2;2;1; ;1; ;2;8;0;2;2;2;2;4;4;4;3;2;5;1;4;4;1; ;1;1; ;1;1; ;1;1; ;1;1; ;1;1; ;1;1; ;1;0;0;1,8;1;1;0;0
